43	28	56	20	52	51
47	20	4	56	53	5
14	1	11	23	42	48
46	11	27	34	49	13
41	3	10	30	57	13
28	52	6	43	12	56
7	25	24	36	5	47
7	52	6	51	47	39
2	3	12	37	47	16
21	11	49	14	33	30
33	52	55	47	38	50
1	53	22	50	45	30
59	28	47	60	22	5
60	12	34	30	44	57
44	18	45	31	26	20
52	29	56	60	2	4
12	5	10	20	29	37
4	23	27	28	9	30
54	10	2	43	21	35
41	12	15	7	13	8
8	49	43	17	40	19
60	52	59	9	44	20
50	21	14	35	31	27
11	53	56	37	10	19
25	22	11	16	33	3
49	17	20	59	57	52
12	54	2	32	14	9
24	53	41	6	13	50
27	17	57	26	55	20
60	3	20	19	58	6
39	54	36	37	60	49
29	22	36	58	41	48
58	28	23	39	16	19
10	3	39	54	56	11
36	32	55	49	60	28
9	60	11	53	48	8
55	30	33	9	7	38
10	25	5	39	52	43
14	4	26	35	29	13
2	11	37	36	48	6
32	35	22	9	56	11
45	12	1	26	54	20
30	17	38	14	5	35
3	7	9	10	31	34
36	54	3	31	15	48
					
35	50	2	23	33	40
3	53	45	11	34	26
5	41	29	36	30	48
47	51	10	50	30	25
7	25	4	58	13	27
5	43	28	15	11	50
33	23	29	46	10	31
34	37	41	53	2	33
48	55	52	43	5	15
46	5	58	37	14	43
26	19	48	57	5	8
17	15	48	42	35	47
41	19	57	53	21	27
32	55	34	31	50	40
31	55	56	50	40	10
35	31	4	30	54	28
36	10	60	52	50	23
12	49	60	32	30	40
37	35	12	22	19	9
20	27	49	5	23	39
12	18	15	8	11	22
49	22	59	29	32	54
3	5	24	19	30	35
16	49	55	20	10	26
17	20	38	8	53	3
26	21	39	5	18	59
40	45	24	14	13	39
15	1	48	37	39	52
22	42	49	8	12	9
13	26	25	10	28	45
54	45	51	11	34	48
32	19	23	57	9	29
45	8	34	15	2	25
34	10	37	50	43	2
59	10	37	57	40	43
9	11	24	3	51	36
20	33	58	34	57	60
3	40	8	53	51	36
59	1	2	40	51	24
48	27	34	52	46	5
35	2	51	14	49	39
2	51	17	44	43	23
9	29	18	7	14	39
23	5	54	39	38	51
26	38	33	35	53	43
27	15	30	52	26	2
47	26	11	57	59	55
39	54	58	46	4	6
19	23	31	53	29	41
10	41	14	22	53	42
11	39	9	5	8	7
41	53	18	4	36	26
56	17	37	51	4	36
13	50	46	24	60	19
39	6	42	10	60	33
47	58	4	41	20	30
17	53	60	44	16	3
51	5	27	4	15	17
31	33	24	5	42	9
2	52	39	59	48	1
28	27	13	35	26	52
60	26	19	58	13	40
13	59	21	17	40	39
58	55	14	2	60	48
9	40	5	22	36	11
50	59	18	31	60	12
4	16	24	56	25	30
8	29	36	35	14	40
29	6	54	10	20	16
36	14	30	38	11	8
4	39	56	23	52	55
59	8	60	44	40	30
26	21	20	36	31	29
33	10	15	38	31	28
5	52	2	33	51	28
33	42	12	31	11	52
42	32	56	40	30	17
13	8	27	1	3	52
14	50	3	23	2	34
18	57	58	40	47	54
30	31	23	9	54	11
24	50	1	44	13	40
6	50	4	48	29	51
20	2	43	15	5	57
49	43	14	10	53	46
2	56	11	5	59	13
60	14	53	30	15	55
56	32	8	22	43	53
46	43	59	54	44	53
16	25	3	51	23	56
44	15	56	2	10	57
19	51	54	8	52	46
35	23	15	7	20	14
44	11	5	46	36	3
45	6	19	34	43	22
10	47	54	7	43	32
24	33	7	30	47	8
7	12	25	26	32	39
14	8	53	9	59	32
54	7	19	12	45	9
28	30	29	22	20	5
39	26	49	1	4	43
42	44	52	58	60	38
27	29	1	50	52	38
48	34	25	42	13	8
35	29	37	13	6	30
34	46	14	28	11	16
16	4	18	27	5	51
38	17	55	41	24	25
51	59	47	10	60	53
55	43	21	10	47	53
25	37	15	6	48	55
29	44	51	31	18	57
35	2	20	43	5	16
30	19	10	18	50	11
41	35	36	16	52	54
43	27	59	53	23	10
43	50	8	7	39	11
48	8	21	18	49	30
24	46	39	57	26	9
5	13	3	24	35	59
25	51	26	42	28	33
8	25	27	6	10	1
49	3	51	20	22	14
51	54	32	1	38	47
38	2	45	35	20	51
19	33	18	43	60	1
59	10	16	14	7	54
36	21	13	59	60	30
11	40	37	20	1	52
5	60	46	42	50	7
51	31	42	20	56	19
19	42	8	36	21	59
50	40	26	7	19	17
59	47	32	48	40	12
19	45	54	56	46	9
38	45	39	7	12	56
9	19	20	50	60	51
4	36	29	55	45	3
					
13	50	41	36	56	33
35	59	36	9	18	24
47	11	3	27	32	13
2	42	8	49	48	38
39	49	11	24	17	46
21	46	6	22	13	31
55	52	26	19	1	24
16	15	37	3	35	47
12	17	28	53	6	10
50	25	17	16	54	2
37	27	44	30	38	23
58	19	12	22	2	36
52	25	42	45	35	57
20	13	40	10	53	44
50	35	32	26	2	24
59	44	54	37	27	12
38	29	43	13	7	2
10	26	29	38	32	21
32	24	16	38	5	46
2	27	59	49	4	5
47	11	8	49	3	4
46	60	58	36	40	3
52	39	7	27	55	57
21	33	28	31	43	6
25	28	53	45	14	58
53	49	21	11	54	9
25	5	13	12	35	2
18	17	59	2	54	5
45	5	36	12	50	58
52	14	3	60	57	55
44	30	27	11	40	57
17	27	55	13	5	16
9	55	23	44	7	46
56	18	31	2	30	45
42	37	35	27	59	36
39	56	28	12	51	38
43	27	18	52	50	32
54	31	50	43	29	22
1	44	39	16	57	28
29	27	19	4	28	31
19	7	12	34	53	40
43	8	2	28	33	12
44	28	18	24	4	39
11	35	16	46	24	50
5	44	11	19	17	48
52	48	54	58	55	29
15	56	3	27	4	7
42	51	14	40	32	33
39	43	60	57	34	56
34	26	9	43	54	53
12	11	54	33	48	25
38	10	27	2	21	9
16	39	13	26	42	20
7	32	31	51	27	8
14	17	32	37	39	3
7	10	38	17	24	57
53	42	31	43	29	18
43	39	20	19	24	4
50	6	47	58	26	19
54	29	18	42	40	50
32	44	12	8	48	46
6	8	37	24	45	41
54	33	13	55	45	15
44	49	57	37	21	46
51	49	46	40	36	26
49	3	19	35	22	24
12	56	5	52	45	59
7	8	10	27	12	56
52	21	48	58	30	17
45	16	18	11	36	2
31	39	59	19	53	44
17	44	2	5	13	39
43	8	21	27	3	25
60	38	29	3	7	15
7	29	50	16	38	36
24	44	6	15	18	30
47	44	53	56	8	39
15	55	37	34	19	7
9	22	60	48	12	39
19	2	30	46	22	52
33	54	40	5	9	13
16	24	25	45	59	42
14	46	40	13	4	52
3	34	58	22	18	55
45	47	50	52	15	4
1	23	13	30	24	57
48	37	26	22	38	23
49	7	33	31	36	14
35	55	2	43	34	42
6	28	56	2	36	51
56	29	53	36	38	17
12	20	13	49	34	30
52	32	12	54	20	48
2	5	55	28	27	48
41	32	19	58	5	49
13	32	6	51	40	24
1	41	28	33	39	19
25	29	36	1	56	60
2	18	30	56	52	6
27	45	44	26	38	31
57	10	33	2	11	52
50	57	58	28	2	14
47	32	25	57	6	13
27	52	41	29	4	48
33	14	52	36	32	41
36	6	40	14	8	26
34	16	46	15	42	59
2	16	4	44	33	51
2	6	35	30	52	34
50	52	14	4	27	38
44	31	49	54	36	47
5	9	25	40	38	27
40	22	13	29	48	28
59	2	54	32	24	50
11	6	53	44	16	26
4	13	51	37	6	34
41	53	26	23	52	24
2	20	37	19	1	10
4	56	54	13	35	58
2	34	51	36	38	55
58	33	36	40	25	10
12	23	25	18	45	50
60	12	57	58	33	2
2	43	11	1	3	28
13	12	51	37	48	44
26	10	4	37	47	57
50	59	56	46	3	4
10	40	27	47	55	37
57	21	54	48	50	60
9	14	26	36	52	21
40	27	55	17	28	44
11	9	6	34	41	53
55	53	1	35	56	39
49	29	17	53	20	24
30	59	27	36	4	54
10	1	34	54	6	40
4	17	23	28	9	53
4	51	45	22	38	25
48	15	24	28	1	26
31	32	43	3	52	1
56	6	45	60	26	50
48	44	46	4	18	9
30	24	12	49	7	27
50	28	35	24	2	14
13	49	4	44	14	57
28	18	41	54	14	47
58	7	27	45	4	5
11	46	27	49	6	40
26	37	8	22	54	33
57	43	18	59	10	31
13	37	54	7	29	1
6	43	22	52	57	51
36	22	42	3	16	4
41	2	42	30	12	10
32	1	6	9	16	2
49	34	42	18	3	14
46	24	51	50	56	52
58	39	18	17	35	30
27	51	1	46	59	6
1	8	44	17	46	53
8	29	31	4	17	45
35	11	28	46	42	58
31	57	17	56	28	58
23	16	17	59	42	60
59	49	13	18	4	14
34	60	18	45	4	20
45	38	52	17	7	56
28	8	55	41	48	9
6	23	56	15	5	59
36	46	48	31	7	35
18	30	14	11	33	39
33	5	23	32	8	56
25	39	44	41	31	22
40	53	12	46	2	52
30	46	35	54	26	2
51	47	28	10	59	16
32	44	42	48	16	36
4	13	58	36	19	15
35	17	15	34	49	11
53	10	28	16	48	33
24	41	12	42	44	13
42	2	11	23	31	44
29	21	47	57	13	34
28	12	34	29	1	48
55	25	9	8	54	41
18	32	29	13	50	58
6	56	33	50	51	10
35	52	27	53	57	23
10	49	8	58	20	26
54	47	27	17	3	32
37	5	24	44	49	58
7	12	57	11	30	39
30	7	23	20	15	41
30	50	45	2	35	21
6	48	11	45	4	24
38	44	17	60	4	53
28	21	9	10	2	18
44	41	42	54	47	19
32	53	16	20	12	10
21	56	36	9	13	27
2	23	38	15	21	19
7	18	26	46	39	24
29	21	20	46	22	60
30	52	50	49	53	32
5	52	59	2	33	23
7	52	11	10	1	4
46	18	16	45	31	4
31	42	15	7	17	54
37	58	12	29	8	16
30	47	53	38	20	36
28	26	54	55	23	60
12	10	51	37	23	47
43	36	1	20	13	6
54	44	38	25	46	53
43	41	37	51	18	39
11	32	60	5	6	36
53	38	30	2	15	48
28	58	19	24	42	25
42	15	18	31	5	53
18	46	42	15	56	24
46	60	55	32	3	29
46	42	27	45	20	47
7	16	36	35	38	21
6	28	33	48	46	27
1	5	4	45	14	56
26	30	21	15	13	46
25	32	11	59	51	14
6	53	56	30	37	3
34	25	40	51	60	49
1	6	14	17	33	36
31	34	15	14	25	30
4	17	1	48	13	38
18	2	9	47	17	45
27	54	28	50	22	3
55	47	43	48	49	2
47	58	8	43	39	46
8	21	19	30	52	56
36	29	23	49	32	45
11	41	51	5	19	4
40	7	44	55	34	20
4	23	55	10	38	33
41	49	36	42	31	38
4	17	38	9	18	21
53	43	23	6	7	8
59	5	42	8	46	2
5	12	1	7	45	10
16	52	5	44	10	50
36	47	42	29	53	31
35	10	15	58	36	3
9	46	23	32	35	57
60	24	56	45	10	8
8	44	40	35	22	12
13	53	20	31	60	27
21	40	51	27	24	2
42	30	9	19	31	21
54	1	15	37	46	42
32	41	51	7	31	52
6	43	17	5	54	59
2	26	6	13	53	60
36	53	35	9	1	4
24	51	50	28	58	47
17	51	36	6	42	13
31	18	4	46	44	49
49	27	43	17	14	21
26	20	5	44	33	31
46	40	58	31	28	42
23	31	47	54	3	26
9	51	20	24	52	43
46	17	5	42	47	8
57	23	38	13	34	27
24	22	38	49	10	39
21	7	5	53	45	4
33	56	59	43	50	49
32	2	27	47	58	41
45	11	22	52	36	40
3	52	5	43	35	14
26	57	20	32	45	41
38	26	60	34	29	50
47	20	35	4	59	24
30	43	7	44	1	54
47	48	44	60	4	29
18	56	27	6	24	59
2	11	49	13	36	1
44	9	33	10	23	51
30	32	51	8	28	23
33	19	52	51	35	26
5	56	24	55	1	47
38	2	42	58	41	1
35	51	34	49	16	29
6	18	46	23	31	2
51	30	29	33	46	23
47	3	43	42	60	23
19	20	16	60	28	37
10	16	34	13	60	22
31	37	21	38	8	18
34	23	41	19	40	58
38	54	23	12	17	53
48	18	15	22	20	16
54	33	24	44	38	42
23	57	29	17	60	38
27	44	8	35	38	41
44	28	24	57	7	26
45	22	27	21	1	32
50	33	42	7	58	16
56	46	7	24	28	53
6	4	43	54	56	11
10	54	37	45	14	7
7	40	19	49	11	23
20	33	37	49	4	10
17	38	42	51	34	8
16	48	43	27	58	13
57	10	25	14	33	29
20	27	49	40	55	18
48	8	21	36	23	29
20	11	16	1	56	5
51	27	1	23	45	2
51	24	56	7	12	44
47	40	55	57	52	5
29	28	31	48	45	49
1	33	30	17	47	19
21	31	56	55	45	27
20	10	1	5	42	3
35	10	47	5	24	23
42	59	30	58	50	22
36	3	35	56	18	34
2	1	37	51	48	11
52	33	15	28	51	10
35	52	17	19	9	11
28	2	1	46	27	47
37	46	47	51	23	38
1	33	8	11	6	50
13	39	51	37	35	7
48	4	12	34	32	33
9	12	31	50	18	39
39	46	18	51	31	3
44	37	9	55	14	46
15	58	24	37	46	49
18	23	42	56	32	30
41	2	53	5	13	27
24	45	53	35	26	21
39	45	58	10	1	24
44	56	13	14	27	11
19	18	38	5	21	15
34	29	20	37	57	45
36	43	38	24	58	44
12	1	31	37	17	46
8	30	23	51	53	58
24	44	28	13	45	11
1	10	30	33	38	6
58	41	48	50	15	18
9	3	18	40	32	56
39	52	17	35	19	33
49	3	35	39	23	26
11	7	59	51	32	1
50	37	51	27	29	25
